AdjSquareFeet,DistancetoCoast,DistancetoSinkhole,DistancetoFireDepartment,LocationWindSpeed,NumberOfBuildings,NumberOfUnits,Age,Terrain_B   ,Terrain_C   ,Terrain_HVHZ
1365.0,-99.0,21.4,0.65,146.0,1.0,1.0,43.0,False,False,True
1365.0,-99.0,21.4,0.65,146.0,1.0,1.0,43.0,False,False,True
1050.0,-99.0,11.43,0.64,146.0,1.0,2.0,69.0,False,False,True
1958.0,-99.0,37.2,1.07,146.0,1.0,1.0,39.0,False,False,True
1958.0,-99.0,37.2,1.07,146.0,1.0,1.0,39.0,False,False,True
1491.0,-99.0,20.02,1.36,146.0,2.0,1.0,40.0,False,False,True
1491.0,-99.0,20.02,1.36,146.0,2.0,1.0,40.0,False,False,True
1491.0,-99.0,20.02,1.36,146.0,2.0,1.0,40.0,False,False,True
1606.0,-99.0,7.52,1.17,146.0,1.0,1.0,52.0,False,False,True
1606.0,-99.0,7.52,1.17,146.0,1.0,1.0,52.0,False,False,True
1122.0,-99.0,2.82,0.4,140.0,1.0,1.0,66.0,False,False,True
1060.0,-99.0,12.98,1.16,146.0,1.0,1.0,72.0,False,False,True
896.0,-99.0,4.46,0.81,140.0,1.0,1.0,92.0,False,False,True
1115.0,-99.0,1.26,1.23,140.0,1.0,1.0,72.0,False,False,True
2106.0,-99.0,1.26,0.19,140.0,1.0,1.0,58.0,False,False,True
1069.0,-99.0,4.28,0.61,140.0,1.0,1.0,71.0,False,False,True
1419.0,-99.0,30.25,0.78,146.0,1.0,1.0,19.0,False,False,True
1071.0,-99.0,9.45,0.81,146.0,1.0,1.0,74.0,False,False,True
1071.0,-99.0,9.45,0.81,146.0,1.0,1.0,74.0,False,False,True
2006.0,105.6,2.88,0.87,130.0,1.0,1.0,69.0,False,True,False
1835.0,-99.0,24.57,0.61,146.0,1.0,1.0,39.0,False,False,True
1835.0,-99.0,24.57,0.61,146.0,1.0,1.0,39.0,False,False,True
1835.0,-99.0,24.57,0.61,146.0,1.0,1.0,39.0,False,False,True
1835.0,-99.0,24.57,0.61,146.0,1.0,1.0,39.0,False,False,True
2658.0,-99.0,34.75,1.85,146.0,1.0,1.0,17.0,False,False,True
2658.0,-99.0,34.75,1.85,146.0,1.0,1.0,17.0,False,False,True
943.0,686.4,9.78,1.54,140.0,1.0,1.0,23.0,False,True,False
1974.0,-99.0,5.07,0.36,140.0,1.0,1.0,57.0,False,False,True
2533.0,4435.2,1.83,0.57,140.0,1.0,2.0,61.0,False,False,True
1180.0,-99.0,5.04,0.6,146.0,1.0,1.0,70.0,False,False,True
1294.0,-99.0,6.38,0.95,146.0,1.0,1.0,78.0,False,False,True
968.0,-99.0,16.69,0.93,146.0,1.0,1.0,94.0,False,False,True
1215.0,-99.0,29.41,0.79,146.0,1.0,1.0,67.0,False,False,True
1777.0,-99.0,7.66,0.27,146.0,1.0,1.0,74.0,False,False,True
2224.0,1320.0,2.93,1.03,140.0,1.0,1.0,69.0,False,True,False
2406.0,3115.2,2.32,1.27,140.0,1.0,1.0,93.0,False,False,True
955.0,-99.0,8.51,0.69,146.0,1.0,1.0,71.0,False,False,True
1863.0,1531.2,4.12,0.93,140.0,1.0,1.0,54.0,False,False,True
867.0,-99.0,8.13,0.94,146.0,1.0,1.0,74.0,False,False,True
1026.0,-99.0,7.59,0.55,140.0,1.0,1.0,67.0,False,False,True
1026.0,-99.0,7.59,0.55,140.0,1.0,1.0,67.0,False,False,True
934.0,1795.2,5.79,0.72,140.0,1.0,1.0,34.0,False,False,True
2286.0,-99.0,7.42,1.05,146.0,1.0,1.0,73.0,False,False,True
2286.0,-99.0,7.42,1.05,146.0,1.0,1.0,73.0,False,False,True
2286.0,-99.0,7.42,1.05,146.0,1.0,1.0,73.0,False,False,True
1897.0,5016.0,3.75,1.01,140.0,1.0,2.0,50.0,False,False,True
1723.0,-99.0,1.94,0.1,140.0,1.0,1.0,59.0,False,False,True
1723.0,-99.0,1.94,0.1,140.0,1.0,1.0,59.0,False,False,True
2252.0,-99.0,29.48,0.51,146.0,1.0,1.0,24.0,False,False,True
1431.0,-99.0,37.12,1.11,146.0,1.0,1.0,48.0,False,False,True
1335.0,-99.0,4.08,1.39,140.0,1.0,1.0,46.0,False,False,True
1335.0,-99.0,4.08,1.39,140.0,1.0,1.0,46.0,False,False,True
3871.0,211.2,3.7,0.76,130.0,1.0,1.0,65.0,False,True,False
1416.0,-99.0,3.07,1.0,140.0,1.0,1.0,46.0,False,False,True
2342.0,-99.0,4.12,0.73,140.0,1.0,1.0,50.0,False,False,True
1467.0,-99.0,6.55,1.04,146.0,1.0,1.0,76.0,False,False,True
1467.0,-99.0,6.55,1.04,146.0,1.0,1.0,76.0,False,False,True
1788.0,-99.0,21.62,0.97,146.0,1.0,1.0,45.0,False,False,True
1336.0,-99.0,1.91,0.43,140.0,1.0,1.0,68.0,False,False,True
1126.0,-99.0,18.04,0.64,146.0,1.0,1.0,44.0,False,False,True
1527.0,-99.0,5.03,0.9,140.0,1.0,1.0,67.0,False,False,True
1527.0,-99.0,5.03,0.9,140.0,1.0,1.0,67.0,False,False,True
1789.0,-99.0,2.69,0.81,146.0,1.0,1.0,71.0,False,False,True
1091.0,-99.0,1.84,0.8,140.0,1.0,1.0,71.0,False,False,True
1091.0,-99.0,1.84,0.8,140.0,1.0,1.0,71.0,False,False,True
1216.0,-99.0,1.98,0.54,140.0,1.0,1.0,74.0,False,False,True
4498.0,528.0,10.67,0.24,140.0,1.0,1.0,68.0,False,True,False
4498.0,528.0,10.67,0.24,140.0,1.0,1.0,68.0,False,True,False
1537.0,-99.0,7.23,0.31,146.0,1.0,1.0,76.0,False,False,True
1274.0,-99.0,5.15,0.38,146.0,1.0,1.0,74.0,False,False,True
1392.0,-99.0,5.86,0.37,140.0,1.0,1.0,57.0,False,False,True
1392.0,-99.0,5.86,0.37,140.0,1.0,1.0,57.0,False,False,True
1520.0,-99.0,21.91,1.93,146.0,1.0,1.0,54.0,False,False,True
1520.0,-99.0,21.91,1.93,146.0,1.0,1.0,54.0,False,False,True
1512.0,-99.0,2.88,0.91,140.0,1.0,1.0,66.0,False,False,True
1512.0,-99.0,2.88,0.91,140.0,1.0,1.0,66.0,False,False,True
1016.0,-99.0,3.87,0.89,146.0,1.0,1.0,74.0,False,False,True
990.0,-99.0,4.47,0.93,146.0,1.0,1.0,74.0,False,False,True
990.0,-99.0,4.47,0.93,146.0,1.0,1.0,74.0,False,False,True
990.0,-99.0,4.47,0.93,146.0,1.0,1.0,74.0,False,False,True
1329.0,-99.0,39.32,0.4,146.0,1.0,1.0,37.0,False,False,True
1329.0,-99.0,39.32,0.4,146.0,1.0,1.0,37.0,False,False,True
1111.0,-99.0,5.02,0.98,146.0,1.0,1.0,75.0,False,False,True
1111.0,-99.0,5.02,0.98,146.0,1.0,1.0,75.0,False,False,True
1004.0,-99.0,8.74,0.1,146.0,1.0,1.0,64.0,False,False,True
1378.0,-99.0,21.19,0.82,146.0,1.0,1.0,51.0,False,False,True
1378.0,-99.0,21.19,0.82,146.0,1.0,1.0,51.0,False,False,True
1378.0,-99.0,21.19,0.82,146.0,1.0,1.0,51.0,False,False,True
1378.0,-99.0,21.19,0.82,146.0,1.0,1.0,51.0,False,False,True
1316.0,-99.0,11.03,0.41,146.0,1.0,1.0,70.0,False,False,True
3187.0,739.2,0.59,0.75,123.0,1.0,2.0,96.0,False,True,False
3187.0,739.2,0.59,0.75,123.0,1.0,2.0,96.0,False,True,False
1592.0,-99.0,24.3,1.27,146.0,1.0,1.0,39.0,False,False,True
1664.0,-99.0,16.42,0.35,146.0,2.0,1.0,99.0,False,False,True
1231.0,-99.0,2.42,1.08,146.0,1.0,1.0,52.0,False,False,True
1360.0,-99.0,4.38,0.93,146.0,1.0,1.0,49.0,False,False,True
1556.0,-99.0,9.9,1.29,146.0,1.0,1.0,30.0,False,False,True
2155.0,-99.0,16.48,0.58,146.0,1.0,1.0,78.0,False,False,True
1175.0,844.8,0.31,0.59,123.0,1.0,1.0,53.0,False,True,False
1224.0,422.4,31.59,2.87,140.0,1.0,1.0,43.0,False,True,False
1536.0,-99.0,1.93,0.55,140.0,1.0,1.0,30.0,False,False,True
1447.0,-99.0,3.75,0.94,140.0,1.0,1.0,45.0,False,False,True
1470.0,-99.0,3.23,0.68,140.0,1.0,1.0,45.0,False,False,True
1258.0,-99.0,2.46,0.2,140.0,1.0,1.0,71.0,False,False,True
1258.0,-99.0,2.46,0.2,140.0,1.0,1.0,71.0,False,False,True
1406.0,-99.0,14.56,0.69,146.0,1.0,2.0,69.0,False,False,True
1406.0,-99.0,14.56,0.69,146.0,1.0,2.0,69.0,False,False,True
1726.0,-99.0,5.86,1.59,140.0,1.0,1.0,36.0,False,False,True
1726.0,-99.0,5.86,1.59,140.0,1.0,1.0,36.0,False,False,True
852.0,-99.0,4.63,0.43,146.0,1.0,1.0,74.0,False,False,True
852.0,-99.0,4.63,0.43,146.0,1.0,1.0,74.0,False,False,True
852.0,-99.0,4.63,0.43,146.0,1.0,1.0,74.0,False,False,True
1377.0,-99.0,5.81,1.08,140.0,1.0,1.0,64.0,False,False,True
978.0,-99.0,3.18,0.43,140.0,1.0,1.0,71.0,False,False,True
1076.0,-99.0,2.37,1.24,140.0,1.0,1.0,61.0,False,False,True
1076.0,-99.0,2.37,1.24,140.0,1.0,1.0,61.0,False,False,True
2433.0,-99.0,5.18,0.75,140.0,1.0,1.0,56.0,False,False,True
2433.0,-99.0,5.18,0.75,140.0,1.0,1.0,56.0,False,False,True
1630.0,-99.0,16.14,1.05,146.0,1.0,1.0,101.0,False,False,True
1761.0,-99.0,7.83,1.18,146.0,1.0,1.0,62.0,False,False,True
1040.0,580.8,0.87,0.38,123.0,1.0,1.0,50.0,False,True,False
1040.0,580.8,0.87,0.38,123.0,1.0,1.0,50.0,False,True,False
2140.0,4012.8,3.17,0.65,140.0,1.0,1.0,72.0,False,False,True
1417.0,-99.0,4.06,0.63,146.0,1.0,1.0,39.0,False,False,True
1417.0,-99.0,4.06,0.63,146.0,1.0,1.0,39.0,False,False,True
1499.0,-99.0,11.93,1.08,146.0,1.0,1.0,74.0,False,False,True
911.0,-99.0,6.62,1.34,146.0,1.0,1.0,72.0,False,False,True
911.0,-99.0,6.62,1.34,146.0,1.0,1.0,72.0,False,False,True
911.0,-99.0,6.62,1.34,146.0,1.0,1.0,72.0,False,False,True
5820.0,1372.8,14.32,0.64,130.0,1.0,1.0,48.0,False,True,False
1673.0,-99.0,14.18,0.14,146.0,1.0,1.0,84.0,False,False,True
1391.0,-99.0,6.54,1.1,146.0,1.0,1.0,71.0,False,False,True
1391.0,-99.0,6.54,1.1,146.0,1.0,1.0,71.0,False,False,True
2999.0,3643.2,16.98,0.62,146.0,1.0,1.0,61.0,False,False,True
1504.0,-99.0,6.5,1.13,140.0,1.0,1.0,30.0,False,False,True
1504.0,-99.0,6.5,1.13,140.0,1.0,1.0,30.0,False,False,True
1200.0,158.4,11.83,1.06,146.0,1.0,1.0,83.0,False,False,True
1200.0,158.4,11.83,1.06,146.0,1.0,1.0,83.0,False,False,True
1200.0,158.4,11.83,1.06,146.0,1.0,1.0,83.0,False,False,True
951.0,580.8,3.71,0.85,130.0,1.0,1.0,75.0,False,True,False
1466.0,-99.0,4.67,0.52,140.0,1.0,1.0,65.0,False,False,True
1900.0,422.4,13.7,1.51,120.0,1.0,1.0,45.0,False,True,False
2748.0,369.6,11.16,1.1,140.0,1.0,1.0,20.0,False,True,False
1347.0,-99.0,7.77,0.85,140.0,1.0,1.0,46.0,False,False,True
1347.0,-99.0,7.77,0.85,140.0,1.0,1.0,46.0,False,False,True
1838.0,158.4,7.79,1.07,130.0,1.0,1.0,27.0,False,True,False
1698.0,-99.0,5.58,1.2,146.0,1.0,1.0,72.0,False,False,True
1698.0,-99.0,5.58,1.2,146.0,1.0,1.0,72.0,False,False,True
1502.0,-99.0,4.62,1.27,146.0,2.0,1.0,51.0,False,False,True
1050.0,52.8,1.93,1.68,130.0,1.0,1.0,46.0,False,True,False
330.0,211.2,20.16,2.83,130.0,1.0,1.0,59.0,False,True,False
964.0,475.2,0.21,1.76,120.0,1.0,1.0,53.0,False,True,False
964.0,475.2,0.21,1.76,120.0,1.0,1.0,53.0,False,True,False
957.0,316.8,13.36,0.43,120.0,1.0,1.0,58.0,False,True,False
1060.0,158.4,1.54,1.03,130.0,1.0,1.0,50.0,False,True,False
1060.0,158.4,1.54,1.03,130.0,1.0,1.0,50.0,False,True,False
2167.0,211.2,25.38,1.26,120.0,1.0,1.0,27.0,False,True,False
808.0,950.4,24.24,0.94,136.0,1.0,1.0,46.0,False,True,False
808.0,950.4,24.24,0.94,136.0,1.0,1.0,46.0,False,True,False
1304.0,950.4,5.42,0.96,150.0,1.0,1.0,73.0,False,True,False
881.0,1161.6,13.28,1.06,130.0,1.0,1.0,41.0,False,True,False
871.0,792.0,4.23,0.41,120.0,1.0,1.0,67.0,False,True,False
958.0,686.4,2.21,0.65,130.0,1.0,1.0,52.0,False,True,False
1628.0,686.4,6.54,2.04,120.0,1.0,1.0,47.0,False,True,False
1628.0,686.4,6.54,2.04,120.0,1.0,1.0,47.0,False,True,False
1842.0,950.4,3.46,0.27,120.0,2.0,2.0,106.0,False,True,False
513.0,792.0,1.14,0.4,130.0,1.0,1.0,67.0,True,False,False
513.0,792.0,1.14,0.4,130.0,1.0,1.0,67.0,True,False,False
750.0,897.6,5.21,0.27,120.0,1.0,1.0,67.0,False,True,False
1363.0,264.0,2.44,1.35,120.0,1.0,1.0,34.0,False,True,False
1363.0,264.0,2.44,1.35,120.0,1.0,1.0,34.0,False,True,False
1100.0,1267.2,2.26,1.7,140.0,1.0,1.0,35.0,False,True,False
1390.0,422.4,0.75,0.54,130.0,1.0,1.0,44.0,False,True,False
775.0,422.4,3.3,0.45,140.0,1.0,1.0,42.0,False,True,False
775.0,422.4,3.3,0.45,140.0,1.0,1.0,42.0,False,True,False
2135.0,158.4,11.5,3.21,120.0,1.0,1.0,38.0,False,True,False
2135.0,158.4,11.5,3.21,120.0,1.0,1.0,38.0,False,True,False
1250.0,211.2,16.9,2.53,120.0,1.0,1.0,44.0,False,True,False
1926.0,52.8,2.32,1.31,120.0,1.0,1.0,63.0,False,True,False
936.0,739.2,2.41,0.77,120.0,1.0,1.0,69.0,False,True,False
784.0,1214.4,1.94,0.4,120.0,1.0,1.0,64.0,False,True,False
1387.0,-99.0,7.12,0.97,140.0,1.0,1.0,26.0,False,False,True
2267.0,-99.0,6.2,1.11,140.0,1.0,1.0,29.0,False,False,True
1291.0,-99.0,4.18,1.33,140.0,1.0,1.0,39.0,False,False,True
2013.0,-99.0,11.91,0.73,146.0,1.0,1.0,68.0,False,False,True
2013.0,-99.0,11.91,0.73,146.0,1.0,1.0,68.0,False,False,True
1179.0,-99.0,1.31,1.03,140.0,1.0,1.0,68.0,False,False,True
1298.0,3590.4,14.76,0.9,146.0,1.0,1.0,85.0,False,False,True
1588.0,-99.0,21.69,0.6,146.0,1.0,1.0,64.0,False,False,True
1706.0,-99.0,28.55,1.44,146.0,1.0,1.0,25.0,False,False,True
1916.0,-99.0,0.8,0.78,146.0,1.0,1.0,66.0,False,False,True
3943.0,-99.0,17.84,1.76,146.0,2.0,2.0,100.0,False,False,True
1710.0,3696.0,14.5,0.93,146.0,1.0,1.0,88.0,False,False,True
1110.0,-99.0,26.01,1.26,146.0,1.0,1.0,52.0,False,False,True
2074.0,-99.0,4.77,1.2,140.0,1.0,1.0,65.0,False,False,True
988.0,-99.0,5.04,0.89,140.0,1.0,1.0,38.0,False,False,True
1237.0,-99.0,22.99,1.44,146.0,1.0,1.0,41.0,False,False,True
2083.0,-99.0,1.35,1.32,140.0,1.0,1.0,59.0,False,False,True
1335.0,-99.0,2.13,0.82,140.0,1.0,1.0,66.0,False,False,True
1222.0,-99.0,7.66,1.38,140.0,1.0,1.0,53.0,False,False,True
1222.0,-99.0,7.66,1.38,140.0,1.0,1.0,53.0,False,False,True
1413.0,-99.0,4.39,0.52,140.0,1.0,1.0,57.0,False,False,True
1155.0,-99.0,6.69,0.39,140.0,1.0,1.0,55.0,False,False,True
1170.0,-99.0,21.71,1.44,146.0,1.0,1.0,32.0,False,False,True
1170.0,-99.0,21.71,1.44,146.0,1.0,1.0,32.0,False,False,True
1033.0,-99.0,12.28,1.22,146.0,1.0,1.0,72.0,False,False,True
1898.0,-99.0,14.12,0.83,146.0,1.0,1.0,33.0,False,False,True
1155.0,-99.0,1.61,1.18,140.0,1.0,1.0,69.0,False,False,True
1242.0,-99.0,37.41,1.39,146.0,1.0,1.0,70.0,False,False,True
1271.0,-99.0,13.99,0.84,146.0,2.0,2.0,99.0,False,False,True
1271.0,-99.0,13.99,0.84,146.0,2.0,2.0,99.0,False,False,True
1331.0,-99.0,3.93,0.84,146.0,1.0,1.0,77.0,False,False,True
1331.0,-99.0,3.93,0.84,146.0,1.0,1.0,77.0,False,False,True
1283.0,-99.0,4.09,1.01,140.0,1.0,2.0,75.0,False,False,True
2666.0,897.6,2.18,0.94,130.0,1.0,1.0,94.0,False,True,False
785.0,-99.0,1.37,0.46,140.0,1.0,1.0,74.0,False,False,True
785.0,-99.0,1.37,0.46,140.0,1.0,1.0,74.0,False,False,True
830.0,5174.4,5.06,0.59,146.0,1.0,1.0,75.0,False,False,True
1183.0,-99.0,3.03,0.64,146.0,1.0,1.0,72.0,False,False,True
981.0,-99.0,7.25,0.59,146.0,1.0,1.0,44.0,False,False,True
1165.0,-99.0,1.43,1.02,146.0,1.0,1.0,68.0,False,False,True
1238.0,-99.0,2.72,0.86,140.0,1.0,1.0,66.0,False,False,True
1615.0,-99.0,1.52,0.46,146.0,1.0,1.0,72.0,False,False,True
1615.0,-99.0,1.52,0.46,146.0,1.0,1.0,72.0,False,False,True
1152.0,-99.0,4.16,0.56,146.0,1.0,1.0,76.0,False,False,True
1152.0,-99.0,4.16,0.56,146.0,1.0,1.0,76.0,False,False,True
1428.0,-99.0,3.92,0.97,146.0,2.0,1.0,68.0,False,False,True
1368.0,-99.0,28.6,1.26,146.0,1.0,1.0,53.0,False,False,True
1368.0,-99.0,28.6,1.26,146.0,1.0,1.0,53.0,False,False,True
1148.0,-99.0,1.54,0.54,146.0,1.0,1.0,73.0,False,False,True
1148.0,-99.0,1.54,0.54,146.0,1.0,1.0,73.0,False,False,True
2766.0,-99.0,22.69,1.24,146.0,1.0,1.0,70.0,False,False,True
1116.0,-99.0,36.01,1.28,146.0,1.0,1.0,70.0,False,False,True
2144.0,-99.0,36.54,0.69,146.0,1.0,1.0,58.0,False,False,True
1065.0,-99.0,29.27,0.62,146.0,1.0,1.0,34.0,False,False,True
2003.0,-99.0,4.04,0.66,146.0,1.0,1.0,62.0,False,False,True
2003.0,-99.0,4.04,0.66,146.0,1.0,1.0,62.0,False,False,True
2003.0,-99.0,4.04,0.66,146.0,1.0,1.0,62.0,False,False,True
1096.0,-99.0,12.24,0.73,146.0,1.0,1.0,80.0,False,False,True
1000.0,-99.0,1.77,0.21,140.0,1.0,1.0,69.0,False,False,True
1000.0,-99.0,1.77,0.21,140.0,1.0,1.0,69.0,False,False,True
1000.0,-99.0,1.77,0.21,140.0,1.0,1.0,69.0,False,False,True
1416.0,-99.0,3.41,1.06,146.0,1.0,1.0,74.0,False,False,True
1145.0,-99.0,3.28,1.22,146.0,1.0,1.0,71.0,False,False,True
1567.0,-99.0,33.16,1.14,146.0,1.0,1.0,35.0,False,False,True
1357.0,-99.0,10.28,0.55,146.0,1.0,1.0,86.0,False,False,True
1426.0,-99.0,4.6,0.95,140.0,1.0,1.0,70.0,False,False,True
1426.0,-99.0,4.6,0.95,140.0,1.0,1.0,70.0,False,False,True
1426.0,-99.0,4.6,0.95,140.0,1.0,1.0,70.0,False,False,True
1633.0,-99.0,27.72,0.63,146.0,1.0,1.0,55.0,False,False,True
1633.0,-99.0,27.72,0.63,146.0,1.0,1.0,55.0,False,False,True
1205.0,-99.0,1.49,0.65,146.0,1.0,1.0,72.0,False,False,True
2070.0,-99.0,3.77,0.99,146.0,1.0,1.0,53.0,False,False,True
2070.0,-99.0,3.77,0.99,146.0,1.0,1.0,53.0,False,False,True
1328.0,-99.0,3.03,1.13,146.0,1.0,1.0,72.0,False,False,True
1425.0,-99.0,2.65,0.83,146.0,1.0,1.0,66.0,False,False,True
1920.0,52.8,3.22,1.76,130.0,1.0,1.0,72.0,False,True,False
1613.0,-99.0,5.84,1.07,146.0,1.0,1.0,48.0,False,False,True
1613.0,-99.0,5.84,1.07,146.0,1.0,1.0,48.0,False,False,True
1174.0,-99.0,3.24,0.53,140.0,1.0,1.0,72.0,False,False,True
1174.0,-99.0,3.24,0.53,140.0,1.0,1.0,72.0,False,False,True
971.0,264.0,3.18,0.31,130.0,1.0,1.0,74.0,False,True,False
1349.0,-99.0,6.22,0.32,140.0,1.0,1.0,58.0,False,False,True
1163.0,-99.0,7.36,0.58,146.0,1.0,1.0,84.0,False,False,True
1032.0,-99.0,2.72,0.73,140.0,1.0,1.0,72.0,False,False,True
1245.0,580.8,2.07,0.22,140.0,1.0,1.0,30.0,False,True,False
820.0,-99.0,10.51,0.43,146.0,1.0,1.0,84.0,False,False,True
820.0,-99.0,10.51,0.43,146.0,1.0,1.0,84.0,False,False,True
1323.0,-99.0,4.12,0.85,146.0,1.0,1.0,77.0,False,False,True
1323.0,-99.0,4.12,0.85,146.0,1.0,1.0,77.0,False,False,True
1239.0,-99.0,35.51,1.18,146.0,1.0,1.0,53.0,False,False,True
1551.0,-99.0,35.02,1.51,146.0,1.0,1.0,32.0,False,False,True
2823.0,-99.0,0.58,0.72,146.0,1.0,1.0,67.0,False,False,True
1188.0,-99.0,3.33,0.86,140.0,1.0,1.0,52.0,False,False,True
1188.0,-99.0,3.33,0.86,140.0,1.0,1.0,52.0,False,False,True
1188.0,-99.0,3.33,0.86,140.0,1.0,1.0,52.0,False,False,True
1726.0,-99.0,33.68,1.72,146.0,1.0,1.0,32.0,False,False,True
2009.0,-99.0,3.6,1.11,146.0,1.0,1.0,68.0,False,False,True
1592.0,-99.0,10.24,0.59,146.0,2.0,1.0,87.0,False,False,True
1592.0,-99.0,10.24,0.59,146.0,2.0,1.0,87.0,False,False,True
1527.0,-99.0,1.18,0.13,146.0,1.0,1.0,67.0,False,False,True
1527.0,-99.0,1.18,0.13,146.0,1.0,1.0,67.0,False,False,True
1395.0,-99.0,30.05,1.2,146.0,1.0,1.0,34.0,False,False,True
1326.0,4857.6,7.12,0.46,140.0,1.0,1.0,62.0,False,False,True
1227.0,-99.0,7.29,0.28,146.0,1.0,1.0,82.0,False,False,True
1206.0,-99.0,6.34,1.02,140.0,1.0,1.0,65.0,False,False,True
1206.0,-99.0,6.34,1.02,140.0,1.0,1.0,65.0,False,False,True
1206.0,-99.0,6.34,1.02,140.0,1.0,1.0,65.0,False,False,True
1206.0,-99.0,6.34,1.02,140.0,1.0,1.0,65.0,False,False,True
1387.0,-99.0,2.56,0.45,146.0,1.0,1.0,70.0,False,False,True
1387.0,-99.0,2.56,0.45,146.0,1.0,1.0,70.0,False,False,True
1387.0,-99.0,2.56,0.45,146.0,1.0,1.0,70.0,False,False,True
1959.0,-99.0,7.19,0.22,146.0,1.0,1.0,72.0,False,False,True
2124.0,-99.0,30.73,0.98,146.0,2.0,1.0,64.0,False,False,True
1259.0,-99.0,1.56,0.85,146.0,1.0,1.0,70.0,False,False,True
1251.0,-99.0,1.34,0.25,146.0,1.0,1.0,67.0,False,False,True
1593.0,-99.0,37.09,0.95,146.0,1.0,1.0,30.0,False,False,True
1613.0,-99.0,0.59,0.57,146.0,1.0,1.0,70.0,False,False,True
990.0,-99.0,1.9,1.38,140.0,1.0,1.0,67.0,False,False,True
990.0,-99.0,1.9,1.38,140.0,1.0,1.0,67.0,False,False,True
990.0,-99.0,1.9,1.38,140.0,1.0,1.0,67.0,False,False,True
990.0,-99.0,1.9,1.38,140.0,1.0,1.0,67.0,False,False,True
990.0,-99.0,1.9,1.38,140.0,1.0,1.0,67.0,False,False,True
1088.0,-99.0,2.76,0.33,140.0,1.0,1.0,72.0,False,False,True
1088.0,-99.0,2.76,0.33,140.0,1.0,1.0,72.0,False,False,True
1088.0,-99.0,2.76,0.33,140.0,1.0,1.0,72.0,False,False,True
1347.0,-99.0,37.98,0.25,146.0,1.0,1.0,25.0,False,False,True
1565.0,-99.0,1.31,0.78,140.0,1.0,1.0,66.0,False,False,True
1199.0,-99.0,4.48,0.22,146.0,1.0,1.0,76.0,False,False,True
1526.0,-99.0,1.12,1.22,140.0,1.0,1.0,64.0,False,False,True
1526.0,-99.0,1.12,1.22,140.0,1.0,1.0,64.0,False,False,True
1526.0,-99.0,1.12,1.22,140.0,1.0,1.0,64.0,False,False,True
1526.0,-99.0,1.12,1.22,140.0,1.0,1.0,64.0,False,False,True
1290.0,-99.0,17.68,0.87,146.0,1.0,1.0,45.0,False,False,True
1290.0,-99.0,17.68,0.87,146.0,1.0,1.0,45.0,False,False,True
1290.0,-99.0,17.68,0.87,146.0,1.0,1.0,45.0,False,False,True
1676.0,-99.0,4.05,0.64,146.0,1.0,1.0,61.0,False,False,True
1676.0,-99.0,4.05,0.64,146.0,1.0,1.0,61.0,False,False,True
1676.0,-99.0,4.05,0.64,146.0,1.0,1.0,61.0,False,False,True
1676.0,-99.0,4.05,0.64,146.0,1.0,1.0,61.0,False,False,True
1676.0,-99.0,4.05,0.64,146.0,1.0,1.0,61.0,False,False,True
1676.0,-99.0,4.05,0.64,146.0,1.0,1.0,61.0,False,False,True
1107.0,1320.0,6.03,1.42,146.0,1.0,1.0,84.0,False,False,True
1298.0,-99.0,2.56,0.53,140.0,1.0,1.0,69.0,False,False,True
1300.0,-99.0,29.36,0.72,146.0,2.0,1.0,69.0,False,False,True
1479.0,-99.0,36.64,1.2,146.0,1.0,1.0,53.0,False,False,True
1479.0,-99.0,36.64,1.2,146.0,1.0,1.0,53.0,False,False,True
1560.0,-99.0,24.25,1.35,146.0,1.0,1.0,46.0,False,False,True
1108.0,-99.0,37.18,1.03,146.0,1.0,1.0,36.0,False,False,True
1155.0,580.8,3.38,0.49,130.0,1.0,1.0,72.0,False,True,False
1160.0,-99.0,1.38,0.99,146.0,1.0,1.0,68.0,False,False,True
1860.0,-99.0,4.09,0.6,146.0,1.0,1.0,52.0,False,False,True
1860.0,-99.0,4.09,0.6,146.0,1.0,1.0,52.0,False,False,True
1817.0,-99.0,1.36,0.96,140.0,1.0,1.0,71.0,False,False,True
1401.0,-99.0,28.86,1.27,146.0,1.0,1.0,70.0,False,False,True
1122.0,-99.0,36.68,0.95,146.0,1.0,1.0,52.0,False,False,True
1610.0,-99.0,2.44,0.36,140.0,1.0,1.0,100.0,False,False,True
1122.0,-99.0,36.57,1.14,146.0,1.0,1.0,53.0,False,False,True
2904.0,1267.2,0.79,0.89,140.0,1.0,1.0,52.0,False,True,False
1422.0,-99.0,30.61,0.81,146.0,1.0,1.0,65.0,False,False,True
1089.0,-99.0,35.87,1.38,146.0,1.0,1.0,69.0,False,False,True
1477.0,-99.0,35.22,1.14,146.0,1.0,1.0,40.0,False,False,True
1419.0,-99.0,4.27,0.39,146.0,1.0,1.0,70.0,False,False,True
1419.0,-99.0,4.27,0.39,146.0,1.0,1.0,70.0,False,False,True
1274.0,-99.0,5.46,0.36,140.0,1.0,1.0,63.0,False,False,True
1274.0,-99.0,5.46,0.36,140.0,1.0,1.0,63.0,False,False,True
1274.0,-99.0,5.46,0.36,140.0,1.0,1.0,63.0,False,False,True
1696.0,1636.8,16.31,0.45,146.0,2.0,2.0,94.0,False,False,True
1546.0,4857.6,3.66,0.92,140.0,1.0,1.0,66.0,False,False,True
